id,twitterId,instance,bucket,timestamp,screenname,fullname,text,fromid,location,country,state,city,latitude,longitude,lang
21081011,325021304744972000,436,842,1366326092000,ericaloree,erica contreras,RT @JoseGluj: Mi Cartel #18ATodosALaCalle http://t.co/c7V2j1H1kw,158851099,argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081012,325021306133291000,436,842,1366326092000,Nexofin,Nexofin,Fotos del #18a 9 de julio http://t.co/CaIUMZvCpK,211344774,,\N,\N,\N,0,0,nn
21081025,325021305659335000,436,842,1366326092000,leonaardo_18A,Leo #18A CACEROLAZO,ahora a las 23:00 hs.. acamparemos en plaza de mayo #18ACAMPE #18A!!,596752877,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081031,325021304501707000,436,842,1366326092000,DevotoTincho,Tincho Devoto,"#18ATodosALaCalle en protesta al \""gobierno\""!!!!!! Todossssss",621169756,,\N,\N,\N,0,0,nn
21081006,325021311384560000,436,842,1366326093000,vani_top,vanessa tobaldi,RT @Ludovico_Ok: Lamentablemente no puedo ir a la marcha pero cuentan con mi apoyo #18ATodosALaCalle,764752308,,\N,\N,\N,0,0,nn
21081013,325021308138189000,436,842,1366326093000,matt_spice,Matt Pellegrini,Estoy seguro que en este momento @GeriHalliwell @EmmaBunton @OfficialMelB y @MelanieCmusic estan caceroleando con nosotros #18ATodosALaCalle,214226972,,\N,\N,\N,0,0,nn
21081014,325021310080143000,436,842,1366326093000,ANDREITAEUGENIA,Andre Ita,#18A VAMOS TODOS!,150914273,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081026,325021308222075000,436,842,1366326093000,He_sMine,iara,#18ATodosALaCalle aca en balcarce nadie sale pero igual,429154723,"Argentina, Bs.As, Balcarce",argentina,san luis,balcarce,-32.55,-65.05,nn
21081027,325021311216804000,436,842,1366326093000,MarianoGGerman,Mariano G. German,RT @poggidiego: Hay que salir a la calle pero todo se resuelve con nuestro voto #18ATodosALaCalle,1330017578,Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081050,325021307920081000,436,842,1366326093000,pablonaveiro,Pablo Naveiro,"RT @ElGloboPro: Llego el ansiado #18A, les pido que no manifiesten x la democratizacion de la justicia porque todavia tengo un par de ca ...",137883958,ARGENTINA,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081051,325021308792500000,436,842,1366326093000,gre_heitz,Gre Heitz,RT @kyorebeun: #18A #SinJusticiaNoHayFuturo todos a plaza de mayo http://t.co/6PlPayZiKx,135584630,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081062,325021310646362000,436,842,1366326093000,ANYM_Argentina,Team Anon,"#18ATodosALaCalle No le den rating a C5N, CN23, CRONICA, CANAL 7, TELEFE, CANAL 9",604057966,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081007,325021312374415000,436,842,1366326094000,TermometroRadio,El Termómetro,Está comenzando a llegar gente a los cacerolazos por el #18A tanto en Quilmes como en Bernal. Mañana todo lo que dejaron en El Termómetro.,1127143579,,\N,\N,\N,0,0,nn
21081015,325021312647053000,436,842,1366326094000,PabloMartin07,Pablo Jara,"RT @elkaiser63: Señoras y señores arranca el #MaM del #18ATodosALaCalle a pedir juicio politico para Franco Sosa, NO TE PUEDE NUNCA DESB ...",511389296,Argentina Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081016,325021314417050000,436,842,1366326094000,perro_enlatado,Diego M. Rojas,RT @infobae: #18A: mirá la protesta sin recortes ni publicidad. EN VIVO desde @Infobae--> http://t.co/tR9PvDPgql,132202011,por ahora en Paso del Rey,\N,\N,\N,0,0,nn
21081017,325021315662741000,436,842,1366326094000,alediazsosa,valentin,#18A,136735988,,\N,\N,\N,0,0,nn
21081042,325021313716584000,436,842,1366326094000,arig334,Ariel,"RT @elinformatorio: \""Se va a acabar, se va a acabar, la dictadura de los K\"" es la consigna que predomina ahora. #18ATodosALaCalle",15561112,"Buenos Aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081043,325021315906036000,436,842,1366326094000,gmattana,Gera Mattana,#18A,144384396,,\N,\N,\N,0,0,nn
21081052,325021312512840000,436,842,1366326094000,mjose_74,Maria Jose ,RT @VictorBSuerte: Avenida de mayo desde la plaza de mayo. #18A http://t.co/bRJ2QWjNMW,350504547,Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081053,325021314475758000,436,842,1366326094000,matudelarosa, M.R 7,RT @todonoticias: #AHORA #18A EN VIVO desde el Obelisco. Mirá la protesta http://t.co/GgXvqPNAlM  #TodoNoticias,281286754,Argentina - Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081054,325021315381727000,436,842,1366326094000,Macadenapoli,Macarena,RT @todonoticias: #18A comenzó la marcha en diferentes puntos del país. Segui EN VIVO desde tu celular por  #TodoNoticias http://t.co/ES ...,65700797,,\N,\N,\N,0,0,nn
21081064,325021313985024000,436,842,1366326094000,AdrianFer1963,AdrianFernando,"RT @raymonred: #18atodosalacalle Ricardito Alfonsin \""Gorila HDP. #votovencecacerola http://t.co/nWSsDnpXI4",848489190,ARGENTINA Y LATINOAMERICA,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080999,325021316111561000,436,842,1366326095000,ChikoCarlo,ChikoCarlo,"Si tenes q resumir todas las parcantas q se ven es \""basta de esta politica y este modelo q empobrece y denigra\""  #18ATodosALaCalle",147342400,Patagonia Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081000,325021318561026000,436,842,1366326095000,cristimoreano,Cristina,Cacerolazos por Santa Fe! #18A http://t.co/DaDgkf7qbi,23013192,"Buenos Aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081001,325021318842036000,436,842,1366326095000,laumiami,LAURA,RT @frannovoaok: No vamos x el chori ni x la coca. No nos obliga nadie. Vamos xq queremos un país sano. Sin corrupción. Sin Relato. #18A ...,42920248,MIAMI,united states,florida,miami,25.7738889,-80.1938889,nn
21081009,325021320108712000,436,842,1366326095000,natymartins,Naty Martins ,#18ATodosALaCalle,50922262,Ciudad de Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081018,325021317923500000,436,842,1366326095000,joven8591,pablo,RT @UCRlibre: Por la libertad del pueblo que esta en nuestro corazon #18A,791758832,capital federal,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081019,325021318691041000,436,842,1366326095000,Camiliita_Sen,Camila Senger,Esperando a que venga la Guille y después al monumento #18ATodosALaCalle,152031518,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081020,325021319680885000,436,842,1366326095000,Frann_Cippi,Frann,#18A!! http://t.co/mfphpWOq6U,600617440,,\N,\N,\N,0,0,nn
21081021,325021319949345000,436,842,1366326095000,Nadadeeso,Ezequiel Albornoz,RT @infobae: #18A desde Nueva York. @Infobae te lo muestra en VIVO---> http://t.co/tR9PvDPgql,158159633,,\N,\N,\N,0,0,nn
21081028,325021317034303000,436,842,1366326095000,Melossin,Mel Teruya,Cristu si esto no te moviliza......... #18A,226980817,,\N,\N,\N,0,0,nn
21081044,325021318510694000,436,842,1366326095000,PabliyoQ,Pablo Quiroz,Mientras todos rompen la pija con el #18A yo me voy a meterle un fulbito a la hermosa noche (:,403661782,"Cipolletti, Rio Negro",argentina,rio negro,cipolletti,-38.9333333,-67.9833333,nn
21081055,325021319341175000,436,842,1366326095000,CiudadanosLibr1,Ciudadanos Libres,Sin dejar de ser pueblo comencemos a ser ciudadania #18A,519465371,,\N,\N,\N,0,0,nn
21081065,325021317239812000,436,842,1366326095000,Marina2024,Marina ,RT @infobae: #18A: así está el obelisco ahora [FOTO] http://t.co/rgUCx8qhO6 Seguí la protesta en VIVO---> http://t.co/tR9PvDPgql,343112016,Córdoba-Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081022,325021321010479000,436,842,1366326096000,nicoo95m,NicooM ,Los re bombos se escuchan acá en Bernal. #18A,334298716,Bernal ,\N,\N,\N,0,0,nn
21081023,325021321132134000,436,842,1366326096000,luvenorono,Luven,Donda está rompiendo la unidad del #18A denuncia que hay gente que le hace el juego al kirchnerismo,146599934,"Quilmes, Argentina",argentina,buenos aires,quilmes,-34.7202778,-58.2694444,nn
21081029,325021321492853000,436,842,1366326096000,LeeiPayo,Leila Payo ?,Bien Argentinos haciéndose escucharr! #18A,146163001,,\N,\N,\N,0,0,nn
21081034,325021323829064000,436,842,1366326096000,micaarodriguuez,micaelarodriguez,#18A,304113302,,\N,\N,\N,0,0,nn
21081056,325021321132118000,436,842,1366326096000,TheDarkSpectre,I'm Batman Shhh?,"RT @FacuKiund: #18Atodosalacalle Reclamemos todo lo que queramos como ciudadanos... \""Pero no hagan mugre sucios\"" dps nos quejamos de las ...",349668597,"Transylvania, Romania",romania,bucuresti,bucharest,44.433333,26.1,nn
21081057,325021320935010000,436,842,1366326096000,GRolheiser,gabriel rolheiser,#18ATodosALaCalle estan tan seguros de q sigue el 54% ???,301682761,argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081068,325021321077600000,436,842,1366326096000,JuliBaldassi,Juli Baldassi ?,"RT @mauriciomacri: En Córdoba Capital, el punto de encuentro es Patio Olmos (Gral. Paz y San Juan) a las 20.30 hs. cc/ @HBaldassi #18A",112491268,"Salsipuedes, Córdoba.",argentina,cordoba,cordoba,-31.4,-64.1833333,nn
21081036,325021327184499000,436,842,1366326097000,OhRockMeLouis,Boom Baby,"RT @Lanataenel13: Los canales K llaman al #18A \""La marcha de la  oposición\"". Chicos, esto es el pueblo. En todo el país.",430381215,#DirectionersWantOldFandom,\N,\N,\N,0,0,nn
21081045,325021325313839000,436,842,1366326097000,perro_enlatado,Diego M. Rojas,RT @radiomitre: A partir de las 20 escuchá el programa especial con la cobertura de la marcha del #18A en http://t.co/LemOTFrSRH,132202011,por ahora en Paso del Rey,\N,\N,\N,0,0,nn
21081046,325021326345642000,436,842,1366326097000,maxibazante,Maximiliano Bazante,RT @mstupenengo: Protesta en Nueva York #18A http://t.co/x67YxTLfHZ,146978377,Posadas-Misiones-Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081024,325021332448371000,436,842,1366326098000,joaquingongio,Gonza,"Jajaajaa che!! Ahora todos los que estaamos en la calle vinimos en un charter de Clarin, no @nachoelorza? #18ATodosALaCalle venite che",253290298,,\N,\N,\N,0,0,nn
21081037,325021330569302000,436,842,1366326098000,Ceci2712,Ceci,#18a,615417976,,\N,\N,\N,0,0,nn
21081038,325021332540625000,436,842,1366326098000,Marttin_,# Martin Gimenez ?,RT @droggiano: #18A un grupo avanza por Corrientes desde #Riobamba al #Obelisco.,155574900,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081070,325021331156529000,436,842,1366326098000,movilerossalta,Movileros,#Ahora Movilización del #18ASalta #18ATodosALaCalle http://t.co/a1Hp7ojtSQ,941678623,Salta- Argentina,argentina,salta,salta,-24.7833333,-65.4166667,nn
21081039,325021333379482000,436,842,1366326099000,sofiagine,†      SOPH?E,Esta bueno saber que toda la gente que se junto hoy por el #18A fue porque lo siente y no xq le regalan un choripan!,462597925,,\N,\N,\N,0,0,nn
21081040,325021336240001000,436,842,1366326099000,Makacuestas,Maca Cuestas,Comenzó el #18A,952206522,,\N,\N,\N,0,0,nn
21081047,325021336835596000,436,842,1366326099000,fenoglioleo,leoo fenoglio,#18A y la precidenta no da cadena nacional para pegarle a la nata ?? Mmmm mucho silencio. Los grandes caen y hacen mas ruido!!! Ojitoo,1129312088,San Francisco,united states,california,san francisco,37.775,-122.4183333,nn
21081058,325021335191433000,436,842,1366326099000,AgusAbiGallo,Sugus :3,#18ATodosALaCalle YA COMIENZA!!!,181402394,"Catamarca, Argentina",argentina,catamarca,catamarca,-28.4666667,-65.7833333,nn
21081059,325021335468270000,436,842,1366326099000,lombarditomi,Lomba,"#18A. Hoy defendemos la democracia, repudiamos la corrupción",233746369,,\N,\N,\N,0,0,nn
21081071,325021334742634000,436,842,1366326099000,IneGT,Marinés Güidoni ,RT @mdzonline: [#Vivo] Seguí la cobertura del #18A para @mdzonline  vía > @rayosycenteyas  @icardipablo @FedericoCroce,196699426,"Mendoza, Argentina",argentina,mendoza,mendoza,-32.8833333,-68.8166667,nn
21081072,325021335275311000,436,842,1366326099000,MaxiSurace,Maxi Cavs  ?  ,"RT @FacuLugone: #18ATodosALaCalle \""Gorilas\"" nos dicen, cuando los monos que bailan por un choripan son ellos",355679690,Lomas del mirador,\N,\N,\N,0,0,nn
21081074,325021334566474000,436,842,1366326099000,Maximiliano211,Maximiliano,RT @todosalasplazas: RT @claudiobodean: @todosalasplazas Monte grande? Plaza Mitre frente a la Municipalidad E. Echeveria. #18A,92073238,Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081075,325021335241753000,436,842,1366326099000,TaatRamos,Tatiana,Que raro que Kreri huye en cada marcha #18A,624797565,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081076,325021336869159000,436,842,1366326099000,SantiiCiccone,?Santi Ciccone?? !?#,RT @FacuKiund: #18Atodosalacalle pidamos tmb que el vaticano sea en argentina!!! Asi lo tenemos a bergo cerca!,391015620,Argentina ,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081077,325021336672027000,436,842,1366326099000,JulianR90210,Julian R,#18ATodosALaCalle,1177747244,Buenos Aires Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081083,325021333585023000,436,842,1366326099000,MartuAsche,Martu Asche ,"Saliendo en media hora a la marcha en #Tucuman\
#18ATodosALaCalle\
 y con esta tengo asistencia perfecta en todas Y sin  banderias politicas.",141708792,San Miguel de Tucuman,argentina,tucuman,san miguel de tucuman,-26.8166667,-65.2166667,nn
21081094,325021335099150000,436,842,1366326099000,cammirez,Cami,"RT @Lanataenel13: Los canales K llaman al #18A \""La marcha de la  oposición\"". Chicos, esto es el pueblo. En todo el país.",414956386,,\N,\N,\N,0,0,nn
21081030,325021337783525000,436,842,1366326100000,PirataAsfalto,Marcelo Haedo,"#18ATodosALaCalle Castells, Moyano, Benega, Pando, Bullrich, Carrio, Solanas¿Despues se preguntan como saca el 54%? #VotoVenceCacerola",211735554,Haedo/ Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081049,325021339591254000,436,842,1366326100000,Kaleffon,?LELA?,"@delfigette \
#18ATodosALaCalle \
#18ATodosALaCalle\
#18ATodosALaCalle\
#18ATodosALaCalle",244215322,En Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081078,325021337322144000,436,842,1366326100000,alinaroc,zoe atena,#18ATodosALaCalle,199981958,,\N,\N,\N,0,0,nn
21081079,325021339918418000,436,842,1366326100000,ImGuadaZucal,guadalupe?,#18ATodosALaCalle a pura cacerola,200962086,,\N,\N,\N,0,0,nn
21081041,325021342179140000,436,842,1366326101000,zoimarisaCHACO,Maru_kite,#18ATodosALaCalle x la seguridad,44063573,Brunografia,\N,\N,\N,0,0,nn
21081061,325021344079176000,436,842,1366326101000,diplomaticosCR,Diplomaticos Unidos,RT @clarincom: Protesta contra el Gobierno: una multitud marcha a Plaza de Mayo http://t.co/12cDzbMTqz | #18A,282828339,"San Jose, Costa Rica",costa rica,san jose,san jose,9.9333333,-84.0833333,nn
21081073,325021341319324000,436,842,1366326101000,fj_mattioli,•Fë®nånðø jãvî€®•™,RT @droggiano: #18A un grupo avanza por Corrientes desde #Riobamba al #Obelisco.,1358118121,"Buenos Aires,Argentina.",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081080,325021345152909000,436,842,1366326101000,AnaliaFay,Analia,RT @virchugallardo: Estas en el #18A ????? Subime tu foto,634196512,,\N,\N,\N,0,0,nn
21081084,325021341642289000,436,842,1366326101000,TrenTigre,TrenTigre,RT @charly_dileo: #trenTigre pasa x #QuintaPresidencial #Olivosh y se escuchan bocinas #18A (@ Estacion Olivos [Línea Mitre]) http://t.c ...,928697126,de Retiro a Tigre ,argentina,buenos aires,tigre,-34.4258333,-58.5966667,nn
21081085,325021344439869000,436,842,1366326101000,PeetiRodriguez,pooh??,#18A,1099284319,,\N,\N,\N,0,0,nn
21081086,325021345018700000,436,842,1366326101000,MelaniaAlmiron,Melania Almiron,En la plazaa #18A !!,1155032395,,\N,\N,\N,0,0,nn
21081087,325021345203225000,436,842,1366326101000,Lainemade,Snitch~,Feliz 18A para todos. #18ATodosALaCalle,145796836,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081101,325021344611832000,436,842,1366326101000,transitobaires,TransitoBaires,RT @radiodetransito: #18A un grupo avanza por Corrientes desde #Riobamba al #Obelisco.,917386662,,\N,\N,\N,0,0,nn
21081102,325021347036144000,436,842,1366326102000,cyntiaceballos,cyntia ,#18A justo hoy @CFKargentina se fue y en el avion hiba mujica tb.. Que falsedad..,241218201,,\N,\N,\N,0,0,nn
21081103,325021348822925000,436,842,1366326102000,Cheshire_U,Daniel Sabater,NO A LA REFORMA #18A,145536087,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081104,325021349087154000,436,842,1366326102000,fedoco80,Federico Bosch,RT @PergoliniOK: vamos que cada vez somos mas! #18atodosalacalle !! Vamos que nos van a escuchar.,227067499,,\N,\N,\N,0,0,nn
21081115,325021346411213000,436,842,1366326102000,_matiasernals,matias,RT @mauriciomacri: Me avisan desde distintos lugares que hay #18A en #Jujuy #Chaco #Formosa #Tucumán #LaPampa #Neuquén #Mendoza #Corrientes,161339455,san bernardo,chile,region metropolitana,san bernardo,-33.6,-70.7166667,nn
21081116,325021347547845000,436,842,1366326102000,jotaleonetti,Control de Transito,RT @marianorinaldi: #plazadeMayo totalmente cubierta y llega incesantmete gente x av de mayo y diagonales #18A #ahora http://t.co/2nfLhfc9iW,114879626,Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081081,325021349800198000,436,842,1366326103000,javiermaidana,Javier Maidana,RT @FlorLujani: Ya en camino al Obelisco para hacernos escuchar! #18A #18atodosalacalle,72713412,"Rosario, Argentina",argentina,santa fe,rosario,-32.9511111,-60.6663889,nn
21081089,325021353398923000,436,842,1366326103000,karitaap,Kari,RT @AngeldebritoOk: RT @poggidiego: #18ATodosALaCalle,181613395,,\N,\N,\N,0,0,nn
21081095,325021351729582000,436,842,1366326103000,laumiami,LAURA,"RT @alvaroperey: #18ATodosALaCalle a reclamar por nuestros DERECHOS. Vamos porque amamos nuestro Pais, no porq nos den bolsones. Moviliz ...",42920248,MIAMI,united states,florida,miami,25.7738889,-80.1938889,nn
21081096,325021352891400000,436,842,1366326103000,josepzam,jose zampicchiatti,"Siguen muy amorOso \""¿Estás en el #18A? Tuitiá tu foto con el #18ayoestoy y lo publicamos en @lanacioncom\"" GOLPISTAS HIJOS DE PUTA",23289104,Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081105,325021350722929000,436,842,1366326103000,WilliamGalindez,William ±,RT @RConfidencial: DE @josemanuelcnn: Comienza el #cacerolazo en Plaza de Mayo. Multitudes marchan hacia la plaza con pancartas #18A   h ...,123037268,Venezuela.,venezuela,distrito federal,caracas,10.5,-66.9166667,nn
21081126,325021350429356000,436,842,1366326103000,AriTrujillo,Ariel Trujillo,"Hoy es el #18A? Mirá que loco, cuéntenme mas...",89574037,"Alte. Brown, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081135,325021350953636000,436,842,1366326103000,angierre17,Angi ?,#18ATodosALaCalle,135263574,Noetinger,\N,\N,\N,0,0,nn
